peak_id,Chr,Start,End
Tb927.10.13930,Tb927_10_v5.1,3396971,3398195
Tb927_10_v4.snoRNA.0010:snoRNA,Tb927_10_v5.1,3398461,3398547
Tb927_10_v4.snoRNA.0004:snoRNA,Tb927_10_v5.1,3398707,3398774
Tb927_10_v4.snoRNA.0063:snoRNA,Tb927_10_v5.1,3398827,3398923
Tb927_10_v4.snoRNA.0042:snoRNA,Tb927_10_v5.1,3398937,3399006
Tb927_10_v4.snoRNA.0018:snoRNA,Tb927_10_v5.1,3399093,3399173
Tb10_snoRNA_0055:snoRNA,Tb927_10_v5.1,3399269,3399335
Tb927.10.13950,Tb927_10_v5.1,3400290,3401080
Tb927.10.13960,Tb927_10_v5.1,3401175,3403296
Tb927.10.13970,Tb927_10_v5.1,3403539,3404486
Tb927.10.13980,Tb927_10_v5.1,3404590,3405668
Tb927.10.13990,Tb927_10_v5.1,3405783,3407070
Tb927.10.14000,Tb927_10_v5.1,3407644,3412427
Tb927.10.14010,Tb927_10_v5.1,3413811,3415774
Tb927.10.14020,Tb927_10_v5.1,3415896,3417433
Tb927.10.14030,Tb927_10_v5.1,3417538,3419014
Tb927.10.14040,Tb927_10_v5.1,3419121,3420423
Tb927.10.14050,Tb927_10_v5.1,3420703,3421096
Tb927.10.14060,Tb927_10_v5.1,3422591,3425123
Tb927.10.14070,Tb927_10_v5.1,3425493,3426691
Tb927.10.14080,Tb927_10_v5.1,3426844,3427872
Tb927.10.14090,Tb927_10_v5.1,3427981,3429869
Tb927.10.14100,Tb927_10_v5.1,3430137,3431153
Tb10.NT.154,Tb927_10_v5.1,3431264,3431462
Tb927.10.14110,Tb927_10_v5.1,3431532,3432024
Tb927.10.14120,Tb927_10_v5.1,3432240,3432705
Tb927.10.14130,Tb927_10_v5.1,3432890,3433351
Tb927.10.14140,Tb927_10_v5.1,3434593,3436257
Tb927.10.14150,Tb927_10_v5.1,3437404,3439054
Tb927.10.14160,Tb927_10_v5.1,3440952,3441972
Tb927.10.14170,Tb927_10_v5.1,3442096,3443768
Tb927.10.14180,Tb927_10_v5.1,3443892,3445525
Tb927.10.14190,Tb927_10_v5.1,3445843,3447433
Tb927.10.14200,Tb927_10_v5.1,3447551,3449160
Tb927.10.14210,Tb927_10_v5.1,3449262,3449919
Tb927.10.14220,Tb927_10_v5.1,3450019,3451284
Tb927.10.14230,Tb927_10_v5.1,3452064,3456583
Tb927.10.14240,Tb927_10_v5.1,3456724,3459191
Tb927.10.14250,Tb927_10_v5.1,3459323,3460641
Tb927.10.14260,Tb927_10_v5.1,3460756,3461790
Tb927.10.14270,Tb927_10_v5.1,3463603,3469987
Tb927.10.14280,Tb927_10_v5.1,3470155,3471602
Tb927.10.14290,Tb927_10_v5.1,3472815,3473160
Tb927.10.14300,Tb927_10_v5.1,3473434,3477035
Tb927.10.14310,Tb927_10_v5.1,3477308,3478322
Tb927_10_v5.snoRNA.0108,Tb927_10_v5.1,3478085,3478181
Tb927.10.14320,Tb927_10_v5.1,3479230,3483189
Tb927.10.14330,Tb927_10_v5.1,3483866,3487319
Tb927.10.14340,Tb927_10_v5.1,3487970,3491583
Tb927.10.14350,Tb927_10_v5.1,3491936,3492321
Tb927.10.14360,Tb927_10_v5.1,3492467,3493837
Tb927.10.14370,Tb927_10_v5.1,3494296,3494873
Tb927.10.14380,Tb927_10_v5.1,3494967,3498026
Tb927.10.14390,Tb927_10_v5.1,3498971,3501515
Tb927.10.14400,Tb927_10_v5.1,3502400,3505939
Tb927.10.14410,Tb927_10_v5.1,3506346,3510227
Tb927.10.14420,Tb927_10_v5.1,3510341,3517826
Tb927.10.14430,Tb927_10_v5.1,3519580,3522699
Tb927.10.14440,Tb927_10_v5.1,3522843,3524095
Tb927.10.14450,Tb927_10_v5.1,3524340,3526183
Tb927.10.14460,Tb927_10_v5.1,3526367,3529913
Tb927.10.14470,Tb927_10_v5.1,3530030,3536173
Tb927.10.14480,Tb927_10_v5.1,3537161,3540902
Tb927.10.14490,Tb927_10_v5.1,3542652,3544036
Tb927.10.14500,Tb927_10_v5.1,3544250,3546635
Tb927.10.14510,Tb927_10_v5.1,3546769,3550264
Tb927.10.14520,Tb927_10_v5.1,3550532,3552548
Tb927.10.14530,Tb927_10_v5.1,3552735,3554261
Tb927.10.14540,Tb927_10_v5.1,3560535,3564572
Tb927.10.14550,Tb927_10_v5.1,3565009,3566876
Tb927.10.14560,Tb927_10_v5.1,3566987,3570454
Tb927.10.14570,Tb927_10_v5.1,3570685,3572893
Tb927.10.14580,Tb927_10_v5.1,3573086,3573692
Tb927.10.14590,Tb927_10_v5.1,3573851,3574980
Tb927.10.14600,Tb927_10_v5.1,3575097,3576005
Tb927.10.14610,Tb927_10_v5.1,3576467,3580244
Tb927.10.14620,Tb927_10_v5.1,3579954,3581953
Tb927.10.14630,Tb927_10_v5.1,3582442,3583290
Tb927.10.14640,Tb927_10_v5.1,3583424,3584232
Tb927.10.14650,Tb927_10_v5.1,3584387,3585064
Tb927.10.14660,Tb927_10_v5.1,3585194,3586493
Tb927.10.14670,Tb927_10_v5.1,3586546,3587388
Tb927.10.14680,Tb927_10_v5.1,3588010,3588977
Tb927.10.14690,Tb927_10_v5.1,3589287,3590291
Tb927.10.14700,Tb927_10_v5.1,3590491,3591832
Tb927.10.14710,Tb927_10_v5.1,3591957,3592849
Tb927.10.14720,Tb927_10_v5.1,3592977,3594449
Tb927.10.14730,Tb927_10_v5.1,3594938,3596289
Tb927.10.14740,Tb927_10_v5.1,3596819,3597993
Tb927.10.14750,Tb927_10_v5.1,3598117,3599425
Tb927.10.14760,Tb927_10_v5.1,3599831,3600440
Tb927.10.14770,Tb927_10_v5.1,3601239,3603244
Tb927.10.14780,Tb927_10_v5.1,3603404,3605783
Tb927.10.14790,Tb927_10_v5.1,3605927,3607645
Tb927.10.14800,Tb927_10_v5.1,3609303,3610840
Tb927.10.14810,Tb927_10_v5.1,3611255,3611791
Tb927.10.14820,Tb927_10_v5.1,3612279,3613348
Tb927.10.14830,Tb927_10_v5.1,3613659,3614728
Tb927.10.14840,Tb927_10_v5.1,3615153,3616108
Tb927.10.14860,Tb927_10_v5.1,3624745,3627213
Tb927.10.14870,Tb927_10_v5.1,3627304,3629491
Tb927.10.14880,Tb927_10_v5.1,3629652,3632919
Tb927.10.14890,Tb927_10_v5.1,3633025,3637073
Tb927.10.14900,Tb927_10_v5.1,3637229,3641081
Tb927.10.14910,Tb927_10_v5.1,3641874,3643739
Tb927.10.14920,Tb927_10_v5.1,3644342,3648355
Tb927.10.14930,Tb927_10_v5.1,3648502,3653332
Tb927.10.14950,Tb927_10_v5.1,3654302,3655915
Tb927.10.14960,Tb927_10_v5.1,3656109,3656964
Tb927.10.14980,Tb927_10_v5.1,3658689,3662424
Tb927.10.14990,Tb927_10_v5.1,3662579,3665976
Tb927.10.15000,Tb927_10_v5.1,3666103,3667530
Tb927.10.15010,Tb927_10_v5.1,3668175,3669836
Tb10.NT.166,Tb927_10_v5.1,3669983,3670245
Tb927.10.15020,Tb927_10_v5.1,3670371,3675256
Tb927.10.15033,Tb927_10_v5.1,3676069,3676815
Tb927.10.15040,Tb927_10_v5.1,3677007,3682701
Tb927.10.15080,Tb927_10_v5.1,3682929,3687870
Tb927.10.15090,Tb927_10_v5.1,3688247,3689330
Tb927.10.15100,Tb927_10_v5.1,3689440,3690538
Tb927.10.15110,Tb927_10_v5.1,3690648,3691394
Tb927.10.15120,Tb927_10_v5.1,3691776,3692361
Tb10.NT.168,Tb927_10_v5.1,3692481,3692666
Tb927.10.15130,Tb927_10_v5.1,3692787,3694045
Tb927.10.15140,Tb927_10_v5.1,3694160,3694939
Tb927.10.15150,Tb927_10_v5.1,3695114,3695903
Tb927.10.15160,Tb927_10_v5.1,3696010,3698900
Tb927.10.15170,Tb927_10_v5.1,3699355,3701557
Tb927.10.15180,Tb927_10_v5.1,3702122,3704103
Tb927.10.15190,Tb927_10_v5.1,3704247,3706624
Tb927.10.15200,Tb927_10_v5.1,3706764,3707862
Tb927.10.15210,Tb927_10_v5.1,3708181,3709339
Tb927.10.15220,Tb927_10_v5.1,3709752,3710782
Tb927.10.15230,Tb927_10_v5.1,3710921,3712410
Tb927.10.15240,Tb927_10_v5.1,3712528,3716238
Tb927.10.15250,Tb927_10_v5.1,3716552,3719436
Tb10.NT.169,Tb927_10_v5.1,3719565,3719898
Tb927.10.15260,Tb927_10_v5.1,3719996,3722278
Tb927.10.15270,Tb927_10_v5.1,3724505,3725725
Tb927.10.15280,Tb927_10_v5.1,3726409,3730606
Tb927.10.15290,Tb927_10_v5.1,3730780,3737041
Tb927.10.15300,Tb927_10_v5.1,3737589,3745027
Tb927.10.15310,Tb927_10_v5.1,3744069,3752626
Tb927.10.15320,Tb927_10_v5.1,3752174,3753239
Tb927.10.15330,Tb927_10_v5.1,3753413,3755298
Tb927.10.15340,Tb927_10_v5.1,3756565,3757796
Tb927.10.15350,Tb927_10_v5.1,3757466,3762995
Tb927.10.15360,Tb927_10_v5.1,3762872,3768911
Tb927.10.15370,Tb927_10_v5.1,3769591,3771587
Tb927.10.15380,Tb927_10_v5.1,3771818,3772990
Tb927.10.15390,Tb927_10_v5.1,3773588,3779396
Tb927.10.15400,Tb927_10_v5.1,3779523,3784693
Tb927.10.15410,Tb927_10_v5.1,3785914,3788106
Tb927.10.15420,Tb927_10_v5.1,3788451,3789824
Tb927.10.15430,Tb927_10_v5.1,3790201,3792001
Tb927.10.15440,Tb927_10_v5.1,3792605,3794443
Tb927.10.15450,Tb927_10_v5.1,3794578,3796194
Tb927.10.15460,Tb927_10_v5.1,3796992,3798626
Tb927.10.15470,Tb927_10_v5.1,3799025,3800556
Tb927.10.15480,Tb927_10_v5.1,3800926,3802795
Tb927.10.15490,Tb927_10_v5.1,3802962,3804829
Tb927.10.15500,Tb927_10_v5.1,3805034,3805786
Tb927.10.15510,Tb927_10_v5.1,3806252,3807526
Tb927.10.15520,Tb927_10_v5.1,3807635,3809821
Tb927.10.15530,Tb927_10_v5.1,3810359,3812802
Tb927.10.15540,Tb927_10_v5.1,3813841,3816855
Tb927.10.15550,Tb927_10_v5.1,3816986,3820730
Tb927.10.15570,Tb927_10_v5.1,3821328,3823254
Tb927.10.15580,Tb927_10_v5.1,3823382,3824258
Tb927.10.15590,Tb927_10_v5.1,3824494,3825565
Tb927.10.15600,Tb927_10_v5.1,3825705,3827628
Tb927.10.15610,Tb927_10_v5.1,3827801,3830465
Tb927.10.15620,Tb927_10_v5.1,3830745,3833227
Tb927.10.15640,Tb927_10_v5.1,3833345,3836277
Tb927.10.15650,Tb927_10_v5.1,3836483,3838308
Tb927.10.15660,Tb927_10_v5.1,3838717,3841595
Tb927.10.15670,Tb927_10_v5.1,3842894,3845508
Tb927.10.15680,Tb927_10_v5.1,3845678,3853148
Tb927.10.15690,Tb927_10_v5.1,3853544,3854670
Tb927.10.15700,Tb927_10_v5.1,3854889,3865357
Tb927.10.15710,Tb927_10_v5.1,3866338,3867665
Tb927.10.15720,Tb927_10_v5.1,3868829,3870992
Tb927.10.15730,Tb927_10_v5.1,3870992,3881676
Tb927_10_v4.snoRNA.0074:snoRNA,Tb927_10_v5.1,3881841,3881946
Tb927_10_v4.snoRNA.0065:snoRNA,Tb927_10_v5.1,3881983,3882065
Tb927_10_v4.snoRNA.0005:snoRNA,Tb927_10_v5.1,3882259,3882358
Tb927_10_v4.snoRNA.0079:snoRNA,Tb927_10_v5.1,3882395,3882461
Tb927_10_v4.snoRNA.0068:snoRNA,Tb927_10_v5.1,3882477,3882588
Tb927_10_v4.snoRNA.0032:snoRNA,Tb927_10_v5.1,3882603,3882667
Tb927_10_v4.snoRNA.0011:snoRNA,Tb927_10_v5.1,3882682,3882783
Tb927_10_v4.snoRNA.0075:snoRNA,Tb927_10_v5.1,3883049,3883154
Tb927_10_v4.snoRNA.0066:snoRNA,Tb927_10_v5.1,3883191,3883273
Tb927_10_v4.snoRNA.0006:snoRNA,Tb927_10_v5.1,3883467,3883566
Tb927_10_v4.snoRNA.0080:snoRNA,Tb927_10_v5.1,3883603,3883669
Tb927_10_v4.snoRNA.0069:snoRNA,Tb927_10_v5.1,3883685,3883796
Tb927_10_v4.snoRNA.0033:snoRNA,Tb927_10_v5.1,3883811,3883875
Tb927_10_v4.snoRNA.0012:snoRNA,Tb927_10_v5.1,3883890,3883991
Tb927_10_v4.snoRNA.0076:snoRNA,Tb927_10_v5.1,3884257,3884362
Tb927_10_v4.snoRNA.0064:snoRNA,Tb927_10_v5.1,3884399,3884481
Tb927_10_v4.snoRNA.0007:snoRNA,Tb927_10_v5.1,3884675,3884774
Tb927_10_v4.snoRNA.0078:snoRNA,Tb927_10_v5.1,3884811,3884877
Tb927_10_v4.snoRNA.0070:snoRNA,Tb927_10_v5.1,3884893,3885004
Tb927_10_v4.snoRNA.0034:snoRNA,Tb927_10_v5.1,3885019,3885083
Tb927_10_v4.snoRNA.0013:snoRNA,Tb927_10_v5.1,3885098,3885199
Tb927_10_v4.snoRNA.0077:snoRNA,Tb927_10_v5.1,3885465,3885570
Tb927_10_v4.snoRNA.0067:snoRNA,Tb927_10_v5.1,3885607,3885689
Tb927_10_v4.snoRNA.0008:snoRNA,Tb927_10_v5.1,3885883,3885982
Tb927_10_v4.snoRNA.0081:snoRNA,Tb927_10_v5.1,3886019,3886085
Tb927_10_v4.snoRNA.0071:snoRNA,Tb927_10_v5.1,3886101,3886212
Tb927_10_v4.snoRNA.0035:snoRNA,Tb927_10_v5.1,3886227,3886291
Tb927_10_v4.snoRNA.0014:snoRNA,Tb927_10_v5.1,3886306,3886407
Tb10_snoRNA_0084:snoRNA,Tb927_10_v5.1,3886673,3886722
Tb927.10.15740,Tb927_10_v5.1,3886776,3888691
Tb927.10.15750,Tb927_10_v5.1,3888867,3894568
Tb927.10.15760,Tb927_10_v5.1,3895382,3897729
Tb927.10.15770,Tb927_10_v5.1,3897866,3899566
Tb927.10.15780,Tb927_10_v5.1,3899691,3902170
Tb927.10.15790,Tb927_10_v5.1,3902483,3903289
Tb927.10.15800,Tb927_10_v5.1,3903748,3905186
Tb927.10.15810,Tb927_10_v5.1,3905316,3906090
Tb927.10.15820,Tb927_10_v5.1,3906427,3907240
Tb927.10.15830,Tb927_10_v5.1,3907571,3908548
Tb927.10.15840,Tb927_10_v5.1,3908747,3911369
Tb927.10.15850,Tb927_10_v5.1,3912240,3913689
Tb927.10.15860,Tb927_10_v5.1,3914017,3914575
Tb927.10.15870,Tb927_10_v5.1,3914919,3915979
Tb927.10.15880,Tb927_10_v5.1,3916077,3918526
Tb927.10.15890,Tb927_10_v5.1,3919195,3920597
Tb927.10.15900,Tb927_10_v5.1,3920787,3921639
Tb927.10.15910,Tb927_10_v5.1,3921866,3923880
Tb927.10.15920,Tb927_10_v5.1,3925290,3926593
Tb927.10.15930,Tb927_10_v5.1,3927030,3928989
Tb927.10.15940,Tb927_10_v5.1,3929138,3930567
Tb927.10.15950,Tb927_10_v5.1,3931019,3931922
Tb927.10.15960,Tb927_10_v5.1,3932329,3933782
Tb927.10.15970,Tb927_10_v5.1,3933934,3935658
Tb927.10.15980,Tb927_10_v5.1,3935835,3936228
Tb927.10.15990,Tb927_10_v5.1,3936513,3938228
Tb927.10.16000,Tb927_10_v5.1,3938580,3942413
Tb927.10.16010,Tb927_10_v5.1,3943033,3947473
Tb927.10.16020,Tb927_10_v5.1,3947613,3948731
Tb927.10.16030,Tb927_10_v5.1,3948941,3950142
Tb927.10.16040,Tb927_10_v5.1,3950280,3952197
Tb927.10.16050,Tb927_10_v5.1,3952328,3953167
Tb927.10.16060,Tb927_10_v5.1,3953299,3953927
Tb927.10.16070,Tb927_10_v5.1,3954027,3954807
Tb927.10.16080,Tb927_10_v5.1,3955340,3956311
Tb927.10.16090,Tb927_10_v5.1,3956438,3958967
Tb927.10.16100,Tb927_10_v5.1,3959357,3960698
Tb927.10.16110,Tb927_10_v5.1,3963043,3964320
Tb927.10.16120,Tb927_10_v5.1,3964898,3966910
Tb927.10.16125,Tb927_10_v5.1,3967615,3968668
Tb927.10.16140,Tb927_10_v5.1,3968771,3969953
Tb927.10.16150,Tb927_10_v5.1,3970000,3972019
Tb927.10.16160,Tb927_10_v5.1,3972164,3973100
Tb927.10.16170,Tb927_10_v5.1,3973229,3974155
Tb927.10.16180,Tb927_10_v5.1,3975307,3976478
Tb927.10.16190,Tb927_10_v5.1,3977565,3981372
Tb10_rRNA_1:rRNA,Tb927_10_v5.1,3985945,3986117
Tb10_rRNA_2:rRNA,Tb927_10_v5.1,3986709,3988571
Tb927.10.16200,Tb927_10_v5.1,3988689,3991758
Tb927.10.16210,Tb927_10_v5.1,3992531,3993443
Tb927.10.16220,Tb927_10_v5.1,4004720,4006336
Tb927.10.16230,Tb927_10_v5.1,4008139,4009603
Tb927.10.16240,Tb927_10_v5.1,4011539,4019513
Tb927.10.16250,Tb927_10_v5.1,4021253,4022858
Tb927.10.16260,Tb927_10_v5.1,4023980,4024793
Tb927.10.16270,Tb927_10_v5.1,4027021,4027504
Tb927.10.16280,Tb927_10_v5.1,4028124,4029765
Tb927.10.16290,Tb927_10_v5.1,4031717,4033115
Tb927.10.16300,Tb927_10_v5.1,4033832,4034288
Tb927.10.16310,Tb927_10_v5.1,4036921,4045087
Tb927.10.16320,Tb927_10_v5.1,4046329,4047574
Tb927.10.16330,Tb927_10_v5.1,4050207,4051604
Tb927.10.16340,Tb927_10_v5.1,4052871,4053888
Tb927.10.16350,Tb927_10_v5.1,4054375,4055896
Tb927.10.16360,Tb927_10_v5.1,4058912,4060490
Tb927.10.16370,Tb927_10_v5.1,4062712,4064628
Tb927.10.16380,Tb927_10_v5.1,4066580,4067975
Tb927.10.16390,Tb927_10_v5.1,4070195,4070879
Tb927.10.16400,Tb927_10_v5.1,4079739,4080657
Tb927.10.16410,Tb927_10_v5.1,4083380,4084715
Tb927.10.16420,Tb927_10_v5.1,4087025,4087586
Tb927.10.16430,Tb927_10_v5.1,4087713,4088436
Tb927.10.16440,Tb927_10_v5.1,4093205,4095707
Tb927.10.16450,Tb927_10_v5.1,4096332,4097911
Tb927.10.16460,Tb927_10_v5.1,4099977,4101423
Tb927.10.16470,Tb927_10_v5.1,4104395,4106033
Tb927.10.16480,Tb927_10_v5.1,4108320,4109811
Tb927.10.16490,Tb927_10_v5.1,4111696,4113295
Tb927.10.16500,Tb927_10_v5.1,4114618,4116157
Tb927.10.16510,Tb927_10_v5.1,4117576,4118788
Tb927.10.16520,Tb927_10_v5.1,4120366,4121614
Tb927.10.16530,Tb927_10_v5.1,4123285,4124853
Tb927.10.16540,Tb927_10_v5.1,4134230,4135682
Tb927.10.16550,Tb927_10_v5.1,4136869,4138545
Tb927.10.16560,Tb927_10_v5.1,4142514,4143966
Tb927.11.100,Tb927_11_v5.1,2910,4369
Tb927.11.105,Tb927_11_v5.1,6558,12246
Tb927.11.110,Tb927_11_v5.1,13565,14216
Tb927.11.120,Tb927_11_v5.1,14916,19065
Tb927.11.130,Tb927_11_v5.1,20123,24190
Tb927.11.140,Tb927_11_v5.1,21232,28872
Tb927.11.150,Tb927_11_v5.1,31849,35635
Tb11.NT.1,Tb927_11_v5.1,35746,36183
Tb927.11.155,Tb927_11_v5.1,36321,36860
Tb927.11.160,Tb927_11_v5.1,37005,37661
Tb927.11.164,Tb927_11_v5.1,37887,38215
Tb927.11.167,Tb927_11_v5.1,38779,39264
Tb927.11.170,Tb927_11_v5.1,39432,40945
Tb927.11.180,Tb927_11_v5.1,41367,42258
Tb927.11.190,Tb927_11_v5.1,42533,45079
Tb927.11.200,Tb927_11_v5.1,45272,45794
Tb927.11.210,Tb927_11_v5.1,45910,48264
Tb927.11.220,Tb927_11_v5.1,48523,49509
Tb927.11.230,Tb927_11_v5.1,49682,52264
Tb927.11.240,Tb927_11_v5.1,52719,56028
Tb927.11.250,Tb927_11_v5.1,56565,57406
Tb927.11.260,Tb927_11_v5.1,57916,62239
Tb927.11.270,Tb927_11_v5.1,62817,63870
Tb927.11.280,Tb927_11_v5.1,63978,66101
Tb927.11.290,Tb927_11_v5.1,66666,67452
Tb927.11.300,Tb927_11_v5.1,67855,68415
Tb927.11.310,Tb927_11_v5.1,68538,71210
Tb927.11.320,Tb927_11_v5.1,73128,73636
Tb927.11.330,Tb927_11_v5.1,73788,77024
Tb927.11.340,Tb927_11_v5.1,77579,79778
Tb927.11.350,Tb927_11_v5.1,80227,82096
Tb927.11.360,Tb927_11_v5.1,82443,84252
Tb927.11.365,Tb927_11_v5.1,84583,84873
Tb927.11.370,Tb927_11_v5.1,85012,87771
Tb927.11.380,Tb927_11_v5.1,87871,88747
Tb927.11.390,Tb927_11_v5.1,88879,91950
Tb927.11.400,Tb927_11_v5.1,92092,93981
Tb927.11.410,Tb927_11_v5.1,94109,94625
Tb927.11.420,Tb927_11_v5.1,94762,95681
Tb927.11.430,Tb927_11_v5.1,95828,96903
Tb927.11.435,Tb927_11_v5.1,97049,97656
Tb927.11.440,Tb927_11_v5.1,97939,98900
Tb927.11.450,Tb927_11_v5.1,99539,102465
Tb927.11.460,Tb927_11_v5.1,102989,106002
Tb927.11.470,Tb927_11_v5.1,106015,108494
Tb927.11.480,Tb927_11_v5.1,108497,110059
Tb927.11.485,Tb927_11_v5.1,110338,111082
Tb927.11.490,Tb927_11_v5.1,111267,113053
Tb927.11.500,Tb927_11_v5.1,113959,119707
Tb927.11.510,Tb927_11_v5.1,121400,128035
Tb927.11.520,Tb927_11_v5.1,127957,130142
Tb927.11.530,Tb927_11_v5.1,131152,134606
Tb927.11.540,Tb927_11_v5.1,135393,137460
Tb927.11.540,Tb927_11_v5.1,135393,138517
Tb927.11.550,Tb927_11_v5.1,137857,141186
Tb927.11.560,Tb927_11_v5.1,141300,143128
Tb927.11.570,Tb927_11_v5.1,143232,144163
Tb927.11.580,Tb927_11_v5.1,144550,145122
Tb927.11.590,Tb927_11_v5.1,145282,145979
Tb927.11.600,Tb927_11_v5.1,146672,147270
Tb927.11.610,Tb927_11_v5.1,148249,149251
Tb927.11.620,Tb927_11_v5.1,149508,153462
Tb927.11.630,Tb927_11_v5.1,154046,158869
Tb927.11.640,Tb927_11_v5.1,158971,160140
Tb927.11.650,Tb927_11_v5.1,160296,160811
Tb927.11.660,Tb927_11_v5.1,161016,162611
Tb927.11.665,Tb927_11_v5.1,162730,163402
Tb927.11.670,Tb927_11_v5.1,163718,165482
Tb927.11.680,Tb927_11_v5.1,165630,166202
Tb927.11.690,Tb927_11_v5.1,166592,168725
Tb927.11.700,Tb927_11_v5.1,168830,170038
Tb927.11.710,Tb927_11_v5.1,171038,172362
Tb927.11.715,Tb927_11_v5.1,172499,173659
Tb927.11.720,Tb927_11_v5.1,173767,175002
Tb927.11.730,Tb927_11_v5.1,176771,183188
Tb927.11.740,Tb927_11_v5.1,184514,185145
Tb927.11.750,Tb927_11_v5.1,185243,188380
Tb927.11.760,Tb927_11_v5.1,188613,192055
Tb927.11.770,Tb927_11_v5.1,192566,194029
Tb927.11.770,Tb927_11_v5.1,192799,194029
Tb927.11.780,Tb927_11_v5.1,194220,201206
Tb927.11.790,Tb927_11_v5.1,201138,202949
Tb927.11.800,Tb927_11_v5.1,203801,204467
Tb927.11.810,Tb927_11_v5.1,204804,207483
Tb927.11.820,Tb927_11_v5.1,207607,208931
Tb927.11.830,Tb927_11_v5.1,209108,211697
Tb927.11.835,Tb927_11_v5.1,212814,213806
Tb927.11.840,Tb927_11_v5.1,213901,217875
Tb927.11.840,Tb927_11_v5.1,214203,217875
Tb927.11.850,Tb927_11_v5.1,218047,219046
Tb927.11.860,Tb927_11_v5.1,219151,222185
Tb927.11.870,Tb927_11_v5.1,222584,224236
Tb927.11.880,Tb927_11_v5.1,224465,225235
Tb927.11.890,Tb927_11_v5.1,225705,229987
Tb927.11.900,Tb927_11_v5.1,230419,232490
Tb927.11.910,Tb927_11_v5.1,233005,236677
Tb927.11.920,Tb927_11_v5.1,236941,238407
Tb927.11.930,Tb927_11_v5.1,238538,241799
Tb927.11.940,Tb927_11_v5.1,241890,243063
Tb927.11.950,Tb927_11_v5.1,243431,246655
Tb927.11.960,Tb927_11_v5.1,246821,248807
Tb927.11.970,Tb927_11_v5.1,248936,249588
Tb927.11.980,Tb927_11_v5.1,249717,254406
Tb927.11.990,Tb927_11_v5.1,254959,257700
Tb927.11.1000,Tb927_11_v5.1,257980,258656
Tb927.11.1010,Tb927_11_v5.1,258772,260238
Tb927.11.1020,Tb927_11_v5.1,260419,262681
Tb927.11.1030,Tb927_11_v5.1,262982,265867
Tb927.11.1040,Tb927_11_v5.1,267263,269253
Tb927.11.1050,Tb927_11_v5.1,269393,270587
Tb927.11.1060,Tb927_11_v5.1,271066,273512
Tb927.11.1070,Tb927_11_v5.1,273636,276812
Tb927.11.1080,Tb927_11_v5.1,277150,278937
Tb927.11.1090,Tb927_11_v5.1,279061,296707
Tb927.11.1100,Tb927_11_v5.1,296735,300026
Tb927.11.1110,Tb927_11_v5.1,310408,316981
Tb927.11.1130,Tb927_11_v5.1,317130,333722
Tb927.11.1150,Tb927_11_v5.1,335434,338321
Tb927.11.1160,Tb927_11_v5.1,338552,342104
Tb927.11.1170,Tb927_11_v5.1,342438,344864
Tb927.11.1180,Tb927_11_v5.1,346331,347439
Tb927.11.1190,Tb927_11_v5.1,348603,350308
Tb927.11.1200,Tb927_11_v5.1,350451,352367
Tb927.11.1210,Tb927_11_v5.1,352794,354518
Tb927.11.1220,Tb927_11_v5.1,354893,357951
Tb927.11.1230,Tb927_11_v5.1,358521,361890
Tb927.11.1240,Tb927_11_v5.1,362400,363748
Tb927.11.1250,Tb927_11_v5.1,363882,366543
Tb927.11.1260,Tb927_11_v5.1,366957,371289
Tb927.11.1270,Tb927_11_v5.1,371234,372183
Tb927.11.1280,Tb927_11_v5.1,373097,374671
Tb927.11.1290,Tb927_11_v5.1,378939,380198
Tb927.11.1300,Tb927_11_v5.1,380637,381785
Tb927.11.1310,Tb927_11_v5.1,382326,383608
Tb927.11.1320,Tb927_11_v5.1,384409,385159
Tb11.NT.18,Tb927_11_v5.1,385348,385580
Tb927.11.1330,Tb927_11_v5.1,385703,386147
Tb927.11.1340,Tb927_11_v5.1,386795,390831
Tb927.11.1350,Tb927_11_v5.1,392582,393663
Tb927.11.1360,Tb927_11_v5.1,394311,397489
Tb927.11.1370,Tb927_11_v5.1,397650,398567
Tb927.11.1380,Tb927_11_v5.1,398699,408833
Tb927.11.1390,Tb927_11_v5.1,409778,411830
Tb927.11.1400,Tb927_11_v5.1,411998,414732
Tb927.11.1410,Tb927_11_v5.1,415310,416639
Tb927.11.1420,Tb927_11_v5.1,417136,420380
Tb927.11.1430,Tb927_11_v5.1,422237,425590
Tb927.11.1440,Tb927_11_v5.1,425713,426400
Tb927.11.1450,Tb927_11_v5.1,426532,431257
Tb927.11.1460,Tb927_11_v5.1,431362,435934
Tb927.11.1470,Tb927_11_v5.1,436618,438040
Tb927.11.1480,Tb927_11_v5.1,438594,444540
Tb927.11.1490,Tb927_11_v5.1,446903,449214
Tb927.11.1500,Tb927_11_v5.1,448022,458779
Tb927.11.1510,Tb927_11_v5.1,460915,467240
Tb927.11.1520,Tb927_11_v5.1,475121,476346
Tb927.11.1530,Tb927_11_v5.1,476472,482023
Tb927.11.1540,Tb927_11_v5.1,482486,484808
Tb927.11.1550,Tb927_11_v5.1,485197,486797
Tb927.11.1560,Tb927_11_v5.1,487896,489139
Tb927.11.1570,Tb927_11_v5.1,489071,491603
Tb927.11.1580,Tb927_11_v5.1,492011,495688
Tb927.11.1590,Tb927_11_v5.1,496048,497002
Tb927.11.1600,Tb927_11_v5.1,497234,498306
Tb927.11.1610,Tb927_11_v5.1,498462,501572
